,id,name,category,phone,address,latitude,longitude,services,priceRange_m,review_m,michelinType
111,511995,외고집 설렁탕,설렁탕,02-567-5225,"강남구 삼성로 555, Seoul, 06155, 대한민국",37.51097,127.05388,"['발렛파킹', '에어컨', '주차장']",₩,"2005년 장모님에게 전수받은 설렁탕 조리법을 개선하여 시작했다는 외고집 설렁탕의 현 대표는 단출하지만 정성 가득한 설렁탕 맛을 이어가고 있다. 설렁탕과 수육, 그리고 육개장에 사용하는 소고기를 직접 선별할 만큼 좋은 식재료만을 고집하는 그의 마음이 기본에 충실한 이곳 음식에 고스란히 드러난다. 편안한 한국식 밥집 분위기를 온전히 느낄 수 있는 곳이다.",plate
112,1195257,팀호완,딤섬,02-6207-3082,"강남구 봉은사로 86길 30, Seoul, 06165, 대한민국",37.5115769,127.0567982,"['발렛파킹', '에어컨']",₩,홍콩식 딤섬이 홍콩을 넘어 다양한 나라의 고객들이 즐기는 메뉴로 성장하는 데 크게 기여한 팀호완. 홍콩의 전통 딤섬 스타일을 지키면서 맛있고 합리적인 가격의 딤섬을 제공하고자 한 팀호완의 정책이 그러한 성장의 가장 큰 원동력이었다. 서울에 진출한 팀호완 역시 그 정책을 반영하듯 본연의 모습에 충실하다. 팀호완의 서울 본점인 삼성점은 110명의 고객을 모실 수 있는 넓은 규모와 넉넉한 주차 공간을 제공한다. 다양한 스타일의 홍콩식 딤섬을 즐기기에 더없이 좋은 레스토랑이다.,bib
113,511960,진진,중식,070-5035-8878,"마포구 월드컵북로 1길 60, Seoul, 04031, 대한민국",37.55777,126.91324,['에어컨'],₩₩,nan,bib
114,570669,쥬에,중식,02-798-9700,"용산구 독서당로 124-7, Seoul, 04420, 대한민국",37.53744,127.01277,"['발렛파킹', '휠체어 가능']",₩₩₩₩,"‘쥬에’는 중국 귀족에게 부여하던 작위를 뜻하는 말을 중국식으로 발음한 것이다. 정통 광둥식 요리를 선보이는 ‘쥬에’는 코스 메뉴 역시 ‘공작’, ‘후작’, ‘백작’, ‘자작’, ‘남작’처럼 작위의 이름을 따서 구성했다. 이곳의 대표 메뉴인 돼지 바비큐는 특제 양념에 잰 통고기를 고온에서 구워 껍질의 바삭함과 촉촉한 살코기의 풍부한 육즙을 동시에 느낄 수 있다. 또한 13가지가 넘는 딤섬 중 하나인 라창펀과 전복을 올린 시우마이, 그리고 춘권은 꼭 맛봐야 할 메뉴다. 각종 요리에 곁들일 수 있는 중국 차도 준비되어 있다.",plate
115,1195100,멘텐,라멘,,"중구 삼일대로 305, Seoul, 04537, 대한민국",37.5619506,126.9885683,"['에어컨', '카운터 테이블']",₩,"명동역 인근 골목 초입에 위치한 1인 셰프 라멘 레스토랑 ‘멘텐’. 이곳은 쇼유 라멘과 탄탄멘 단 두 종류만을 만들어낸다. 혼자 모든 공정을 감당해야 하기에 셰프는 메뉴의 가짓수를 줄이는 대신 품질에 더 많은 노력을 쏟는다. 두 라멘 모두 청탕 수프를 사용하여 맑은 맛과 자극적인 맛을 비교적 균형 있게 잡았다. 재료 하나하나의 익힘과 조리 상태가 상당히 정교하고, 특히 소유 라멘 수프의 깊은 풍미와 감칠맛이 일품이다. “복잡하지 않고 심플하지만 완성도는 높게”라는 셰프의 표현과 잘 어울리는 라멘이다. ",bib
116,1192590,텐지몽,일식,02-542-3010,"강남구 학동로 97길 41, 4층, Seoul, 06072, 대한민국",37.52237,127.05429,"['발렛파킹', '에어컨', '카운터 테이블']",₩₩,"‘톡톡’의 김대천 셰프와 일본 ‘덴’의 하세가와 셰프의 협업으로 탄생한 텐지몽. 한자로 ‘천지문’을 뜻하는 텐지몽은 ‘하늘과 땅의 재료로 미식 세계의 문을 연다’는 의미를 담고 있다. 협업 체계인 까닭에 일본에서 메뉴 감수를 받지만 오마카세는 한국의 신선한 재료를 이용해 만든다. 특히, 시그니처 메뉴인 솥밥은 부지깽이, 취나물 같은 한국의 제철 재료를 넣어 독특한 풍미를 더했다. 좌석이 많지 않아 개성있는 요리를 맛보려면 예약은 필수다. ",plate
117,565631,테판,테판야키,02-799-8272,"용산구 소월로 322, 그랜드 하얏트 호텔 지하 1층, Seoul, 04347, 대한민국",37.53929,126.9971,"['발렛파킹', '에어컨', '전망이 좋은', '주차장', '카운터 테이블', '휠체어 가능']",₩₩₩,"전 세계 철판 요리를 경험할 수 있는 테판은 애피타이저부터 디저트까지 모든 음식을 철판 위에서 조리하는 신개념의 레스토랑이다. 이곳에선 바 테이블에 앉아 요리가 완성되는 과정을 직접 볼 수 있고, 널찍한 통창을 통해 남산의 아름다운 풍경도 감상할 수 있다. 신선한 해산물과 스테이크, 그리고 화려한 불 쇼와 함께 완성하는 플랑베 등 맛있는 요리뿐만 아니라 즐거운 볼거리까지 선사하는 테판은 그랜드 하얏트 서울의 미식 거리 콘셉트의 ‘332 소월로’에 자리하고 있다.",plate
118,1192576,숙수도가,바비큐,010-8231-2627,"성북구 동소문로 17길 28, Seoul, 02830, 대한민국",37.5935,127.01539,['에어컨'],₩₩,"성신여대 인근의 숙수도가는 김새결 셰프의 연구와 노력이 결실을 맺은 한우 바비큐 레스토랑이다. 숙수도가 바비큐의 목표은 간결하다, “최고의 한우로 최고의 숙성육을 만든다”. 이를 위해 720시간 동안 숙수도가 만의 매뉴얼로 고기를 온도, 습도, 산소 접촉의 변화에 노출시키고, 건조와 발효를 통해 한우의 감칠맛을 극대화시키는데 집중한다. 이렇게 다듬어진 숙성육은 김새결 셰프의 방식으로 고객의 테이블에서 구워지고, 특유의 풍미를 전한다. 한우 부위에 따른 3가지 코스가 준비되어 있으며, 숙성육의 매력을 전하기 위해 문턱을 낮춘 합리적인 가격 역시 매력적인 요소이다.",plate
119,565636,합정옥,곰탕,02-322-4822,"마포구 양화로 1길 21, 2층, Seoul, 04026, 대한민국",37.54944,126.91037,[],₩,"합정옥의 시작은 시아버지께서 손수 끓여 드시던 곰탕과 수육 맛에서 비롯됐다. 시아버지가 훗날 대표가 된 며느리에게 ""곰탕집 한번 차려볼까?""라고 말한 것이 계기가 되어 오늘에까지 이르게 된 것. 진한 국물과 은은한 육 향, 토렴해 내오는 달달한 밥과 야들야들한 소고기, 그리고 내포까지, 이곳 음식은 푸짐함을 미덕으로 삼고 있다. 또한 구수한 된장국에 달큰한 배추속대를 넣어 끓인 속댓국의 시원한 맛도 일품이다. 하루에 탕 100인분 정도만 준비하며, 재료 소진 시엔 영업을 종료한다.",bib
120,1192583,에빠뉘,프렌치,02-548-2020,"강남구 선릉로 146길 33, 3층, Seoul, 06064, 대한민국",37.566,126.9784,"['발렛파킹', '에어컨', '주차장']",₩₩₩,"프랑스어로 ‘만개하다’, ‘꽃이 피어오르다’를 뜻하는 ‘에빠뉘’. 청담동 뒷골목에 위치한 이곳은 3개월 주기로 새로운 작가들의 작품을 벽에 전시한다. 그 덕분에 마치 갤러리 같은 느낌의 공간에서 섬세하고 아름다운 맛의 프렌치 요리를 경험할 수 있다. 특히, 부드러운 샴페인 바닐라 소스와의 조합이 인상적인 랍스터와 라비올리, 바삭한 크런치에 둘러싸인 푸아그라 마브레는 이곳의 대표 메뉴. 플레이팅도 그림을 보는 것같이 섬세하고 인상적이다. 조화로운 맛과 플레이팅을 중요시한다는 권지훈 셰프가 세심하게 준비한 음식이 눈과 입을 만족시킬 것이다.  ",plate
121,1192572,베이스 이즈 나이스,베지테리안,0507-1306-6724,"마포구 도화 2길 20, Seoul, 04171, 대한민국",37.566,126.9784,['에어컨'],₩,"채소 친화적 레스토랑인 베이스 이즈 나이스. 이곳의 주인장인 장진아 대표는 레스토랑 컨설턴트와 푸드스타일리스트, 식음 기획자로 꽤 긴 시간을 해외에서 활동하였다. 이곳의 내추럴한 분위기와 채소를 중심으로 풀어낸 균형 잡힌 요리에는 그녀의 이런 경험이 오롯이 담겨 있다. 채소를 이용한 덮밥 스타일의 메뉴와 정갈하게 차려낸 국과 반찬은 깔끔하면서도 맛이 일품이다. 주인장의 표현처럼 이곳은 채식에 대한 의식적 접근이 아닌 자연스러운 채소 식생활과 일상 속의 미식을 경험할 수 있는 메뉴를 지향한다. 1인 운영 레스토랑이라 예약 손님만 받고 있으니 방문 전 예약은 필수다.",bib
122,548125,스테이,프렌치,02-3213-1231,"송파구 올림픽로 300, 롯데월드 타워 81층, Seoul, 05551, 대한민국",37.51271,127.10258,"['발렛파킹', '아주 좋은 와인 리스트', '에어컨', '전망이 좋은', '주차장', '휠체어 가능']",₩₩₩₩,"옐로와 골드 컬러로 포인트를 준 경쾌하고 모던한 인테리어, 전 좌석에서 감상할 수 있는 서울의 화려한 스카이라인. 시그니엘 81층에 위치한 STAY는 프렌치 파인 다이닝의 진수를 보여주는 세계적인 명성의 셰프, 야닉 알레노의 모던 프렌치 레스토랑이다. 이곳에선 수준 높은 요리를 편안한 분위기에서 즐길 수 있는데, 매주 새로운 요리를 하나씩 소개하며 계절마다 새로운 메뉴를 선보인다. 또한 레스토랑 중앙에 자리한 페이스트리 라이브러리에선 프렌치 요리의 피날레를 장식하는 디저트를 다양하게 즐길 수 있다.",plate
123,565621,스시 마이,스시,02-6925-3126,"강남구 언주로 168길 6, 2층, Seoul, 06020, 대한민국",37.52634,127.0339,"['발렛파킹', '에어컨', '카운터 테이블', '휠체어 가능']",₩₩₩₩,"깔끔한 블랙 톤의 인테리어에 6석의 카운터가 전부인 아담한 스시 마이. 카운터 뒤의 디지털 스크린과 홀에 울려 퍼지는 신나는 음악이 강렬하면서도 모던한 인상을 안겨준다. 신라호텔 아리아케 출신의 유오균 셰프는 계절성이 높은 다양한 식재료와 식감의 변주를 통해 손님들의 오감을 만족시키기 위해 노력한다. 특히 강원도에서 공수한 성대, 솔치, 장치 등 익숙지 않은 생선들을 자주 이용하는 것이 특징이다. 또한 적초로 간을 한 샤리가 생선 본연의 맛을 더욱 잘 이끌어낸다. 장소가 협소하기 때문에 예약은 필수다.",plate
124,511942,곰바위,바비큐,02-511-0068,"강남구 영동대로 115길 10, Seoul, 06087, 대한민국",37.51485,127.05885,['발렛파킹'],₩₩,"1983년, 삼성동 봉은사 인근에 소규모로 시작한 곰바위는 질 좋은 한우의 양과 대창구이를 전문으로 하는 곳이다. 현재는 본관 뒤편에 3층 규모의 신관이 자리하고 있어 레스토랑의 과거와 현재 모습을 한눈에 알 수 있다. 고소한 풍미와 쫄깃한 식감이 별미인 특양구이와 대창구이 외에도 꽃등심, 갈비, 차돌박이 등 다양한 부위의 한우를 함께 맛볼 수 있다. 수작업으로 정성스레 손질한 양과 대창은 참숯에 구워 깊은 풍미를 지니고 있다. 내부는 늘 분주하지만 깔끔하고 기능적인 것이 특징이다.",plate
125,570658,본 앤 브레드,바비큐,02-2294-5005,"성동구 마장로 42길 1, 2층, Seoul, 04757, 대한민국",37.56697,127.04468,"['발렛파킹', '에어컨', '주차장']",₩₩₩,"자타 공인 최상급 한우를 즐길 수 있는 ‘본 앤 브레드’는 정상원 대표의 남다른 한우 사랑에서 시작됐다. 한우 전문 유통업체를 운영하는 아버지 밑에서 쌓은 경험과 본인의 미식 취미가 합쳐져 탄생한 이곳은 다양한 콘셉트의 한우 다이닝을 제공하는 독특한 공간이다. 2층 캐주얼 레스토랑은 '마장동'하면 떠오르는 정육식당에서 콘셉트를 따왔지만, 현대적 인테리어와 고급 메뉴로 기존의 식당들과 차별화를 뒀다. 1층의 정육점 라운지를 비롯해 3층에는 코스 요리 전문 공간도 준비되어 있고, 지하에서는 본 앤 브레드의 정체성을 제대로 경험할 수 있는 한우 맡김 코스도 제공한다.",plate
126,566825,더 그린테이블,프렌치,02-591-2672,"종로구 율곡로 83, 아라리오 스페이스 4층, Seoul, 03058, 대한민국",37.57781,126.98829,"['에어컨', '전망이 좋은', '주차장']",₩₩₩,nan,plate
127,565625,오레노 라멘,라멘,02-322-3539,"마포구 독막로 6길 14, Seoul, 04072, 대한민국",37.54744,126.91729,"['에어컨', '카운터 테이블']",₩,"국내에서 외국 음식의 대중화는 곧 현지화의 성공을 의미한다. 진입 장벽이 낮은 대중음식의 경우 더욱더 그러하다. 신동우 셰프는 오랜 시간에 걸쳐 축적한 라멘 비즈니스 노하우로 정통성과 대중성이라는 두 마리 토끼를 모두 잡았다. 진한 닭 육수가 매력적인 토리파이탄과 깔끔하면서도 깊은 맛을 자랑하는 쇼유 라멘에서 그가 추구하는 색깔이 뚜렷이 드러난다. 신 셰프는 라멘의 생명인 육수와 면을 매일매일 만들어내며 끊임없는 테스팅으로 품질 유지에 심혈을 기울인다. ""스스로에게 떳떳한 라멘을 만들고 싶다""는 그의 말에서 자부심이 엿보인다.",bib
128,511864,크리스탈 제이드,중식,02-3789-8088,"중구 남대문로 7길 16, 지하 1층, Seoul, 04533, 대한민국",37.564311,126.981212,"['에어컨', '주차장']",₩₩,"아시아와 미국 등지에 다수의 지점을 운영하고 있는 크리스탈 제이드는 싱가포르에서 광둥식 요리를 전문으로 선보이는 중국식 체인 레스토랑이다. 레스토랑, 딤섬 전문점, 익스프레스점 등 현재 우리나라에만 10여 곳의 매장을 운영하고 있다. 상하이식 요리와 광둥식 요리, 홍콩식 딤섬 등 다양한 지역의 음식을 제공하는 이곳의 대표 메뉴로는 XO 소스에 조리한 새우 관자 요리와 짜장 소스 치킨 요리 등을 꼽을 수 있다. 이곳에선 모던 하면서도 중국의 정취를 느낄 수 있는 쾌적한 다이닝 공간에서 식사를 즐길 수 있다.",plate
129,511963,줄라이,컨템퍼러리,02-534-9544,"서초구 동광로 164, Seoul, 06589, 대한민국",37.49475,127.00008,['발렛파킹'],₩₩₩,"고즈넉한 서래마을에서 오랜 시간 동안 우직하고 충실한 음식을 만들어온 줄라이. 정통 프렌치 요리에 기반을 두고 있지만, 국내 식재료를 최대한 활용해 셰프의 개성대로 전통을 재해석한 노력이 돋보인다. 한국 고유의 발효 식품인 간장과 된장 등을 요리에 이용하는 것이 그러한 예다. 이곳에선 화려하진 않지만 재료 본연의 맛이 살아 있는 정직한 음식을 선보이며, 작지만 아늑한 다이닝 홀은 특별한 식사 분위기를 제공한다",plate
130,548071,꼼 모아,프렌치,02-6217-5252,"용산구 신흥로 56, Seoul, 04339, 대한민국",37.54344,126.9877,['에어컨'],₩₩,"해방촌 끝자락의 가파른 언덕을 지나면 밝은 버건디 컬러 외관의 꼼 모아가 눈에 들어온다. 소담한 공간에서 프랑스 현지의 맛과 분위기를 만끽할 수 있는 이곳은 김모아 셰프의 레스토랑으로, 정감 있는 서비스가 돋보이는 곳이다. 단순한 재료로 맛있는 음식을 대접하고 싶다는 것이 그녀의 바람. 이곳의 베스트셀러는 푸아그라 크렘 브륄레와 파테 앙 크루트. 하루 전에 예약해야만 맛볼 수 있는 비프 웰링턴과 셰프의 특선 디저트 수플레는 꼭 한번 맛보길 바란다.",plate
131,548120,봉밀가,냉면,02-546-2305,"강남구 선릉로 664, Seoul, 06088, 대한민국",37.51598,127.0424,['에어컨'],₩,"2007년부터 레스토랑 운영을 해온 권희승 셰프는 본인이 가장 즐겨 먹는 메밀 면에 대한 열정으로 지금의 봉밀가를 오픈했다. 기라성같이 훌륭한 냉면집들에 '시간과 정성이 들어간 요리'로 도전하고 싶다는 권 셰프는 그 누구보다 재료 준비에 많은 시간을 투자한다. 한우 양지머리, 설깃살, 한약재 등을 이용하여 5시간 동안 끓여낸 순수한 육수만을 사용하고 타 냉면집보다 굵은 면발을 만들어 낸다. ‘냉면’ 대신 ‘평양 메밀 물국수’라는 이름을 사용하는 것도 봉밀가만의 특징이다. ",plate
132,565617,봉산옥,만두,02-525-2282,"서초구 반포대로 8길 5-6, Seoul, 06716, 대한민국",37.48336,127.01242,['에어컨'],₩,"서민들의 일상에 깊숙이 자리매김한 한국의 대표적인 대중음식 중의 하나가 바로 만둣국이다. 이곳의 윤영숙 대표는 황해도 사리원 출신의 시어머니를 통해 자연스럽게 황해도식 만둣국을 접하게 되었으며, 오랜 경험을 통해 터득한 깊은 맛을 고객들에게 전하고 있다. 그녀는 삼삼하고 깔끔한 맛의 만두소를 만들기 위해 오랫동안 시어머니의 비법을 고수하고 있다. 무엇보다 '고향의 맛 혹은 어린 시절 할머니가 만들어주셨던 만둣국 맛'이라는 평을 들을 때 뿌듯함을 느낀다는 윤 대표의 말에서 자부심이 느껴진다.",bib
133,548109,마포 양지 설렁탕,설렁탕,02-716-8616,"마포구 새창로 6, Seoul, 04168, 대한민국",37.54193,126.9505,"['발렛파킹', '주차장']",₩,"1974년에 문을 연 마포구의 터줏대감 ‘마포 양지 설렁탕’이 더 쾌적하고 넓은 2층 공간으로 새 단장을 마쳤다. 내부는 바뀌었지만 이곳 특유의 맑고 깔끔한 설렁탕 맛은 한결같다. 잡내 없이 맑은 국물에 푹 끓인 사골의 고소함, 그리고 양지머리의 달달함이 잘 어우러진다. 뜨끈한 국물에 밥 한 공기를 말아 달큼한 파김치를 얹어 먹으면 든든한 한 끼가 완성된다.",plate
134,511847,보름쇠,바비큐,02-569-9967,"강남구 테헤란로 81길 36, Seoul, 06167, 대한민국",37.509328,127.056611,"['발렛파킹', '에어컨']",₩₩,"2015년 10월에 오픈한 보름쇠는 서울에선 그리 알려지지 않은 제주산 흑우를 제공하는 소고기 전문점이다. 이곳에서 운영하는 제주 농장에서 고기를 직접 공수하는데 등심과 안심, 안창살, 살치살, 생육회, 양지머리 등 취향에 따라 다양한 부위를 즐길 수 있다. 제주 농장에서 항공편으로 직배송하는 흑우인 까닭에 품질에 대한 자부심과 신뢰도가 남다르다. 한편, 식사 공간은 1층의 현대적인 다이닝 홀과 2층의 12개 개별 룸으로 구성되어 있다.",plate
135,548157,텅 앤 그루브 조인트,바비큐,02-790-7036,"용산구 보광로 60길 7, Seoul, 04406, 대한민국",37.53404,126.99451,[],₩₩,"21세기 감성이 잘 녹아 있어 고깃집이라기보다는 펍이나 카페를 연상시키는 텅 앤 그루브 조인트는 숙성시킨 소고기와 양고기, 돼지고기 바비큐를 전문으로 하는 레스토랑이다. 최소 21일간 숙성시킨 소고기와 12개월 미만의 부드러운 양갈비, 그리고 소 한 마리에서 2~4kg밖에 나오지 않는 꽃새우살이 이 집의 대표 메뉴다. 여기에 직접 만든 고추기름과 고수 페스토를 함께 내는 것이 특징이다. 참신한 점심 메뉴 역시 인상적이며, 다양한 종류의 크래프트 맥주와 와인도 마련되어 있다.",plate
136,1199643,셰누 프라이빗 키친,프렌치,070-8624-8907,"용산구 녹사평대로 210-6, 3층, Seoul, 04345, 대한민국",37.53634,126.98734,"['에어컨', '카운터 테이블']",₩₩,"프랑스어로 ‘우리집’을 뜻하는 셰누. 부부가 운영하는 공간으로, 따뜻한 음식이 차려진 집 같은 공간에서 맛있는 시간을 보내길 바라는 의미가 담겨 있다. 프랑스인 셰프와 한국인 아내가 준비하는 프랑스 가정식이 대표 메뉴이지만 프랑스 유수의 스타 레스토랑과 호텔의 이그제큐티브 셰프를 역임한 마티유 셰프가 준비하는 음식은 가정식의 수준을 훨씬 뛰어넘는다. 신선한 가리비를 넣은 카르파치오 요리나 트러플 에멀젼을 사용한 비프 타르타르, 부르기뇽, 무슬린 소스를 넣은 화이트 아스파라거스 등 기본에 충실한 정통 프랑스 요리를 맛볼 수 있다. 저녁에만 운영하니 예약은 필수이다. 집처럼 따뜻한 공간에서 프랑스를 느껴보는 것은 어떨까?",plate
137,548110,마포옥,설렁탕,02-716-6661,"마포구 토정로 312, Seoul, 04165, 대한민국",37.53983,126.94332,[],₩,"고기와 국물을 선호하는 한국인에게 설렁탕만 한 음식이 또 있을까? 서울 설렁탕 중에서도 마포식 설렁탕은 국물이 뽀얗지 않고 맑은 편이다. 1949년에 개업한 마포옥은 양지와 차돌박이, 사골로 곤 진한 국물에 두툼하게 썬 양지머리를 푸짐하게 올려 제공한다. 국물에 밥을 토렴해 내는 것도 이 집의 특징인데, 무엇보다 소고기 국물의 고소한 감칠맛과 달달한 밥의 조화가 일품이다. 여기에 배추 겉절이, 파김치, 깍두기 등 다양한 김치를 제공한다. 이 외에도 차돌 수육을 넉넉하게 얹어주는 차돌탕도 추천한다.",bib
138,565616,무오키,컨템퍼러리,010-2948-4171,"강남구 학동로 55길 12-12, 2층, Seoul, 06065, 대한민국",37.51896,127.04222,"['발렛파킹', '에어컨', '카운터 테이블']",₩₩₩,"남아프리카 공화국 방언으로 ‘참나무’를 뜻하는 ‘무오키’는 박무현 셰프의 우직한 성격을 그대로 반영한 곳이다. 세계 다양한 지역에서 요리 경험을 쌓은 박 셰프는 본인만의 스타일을 녹여낸 음식을 제공하고자 이곳을 오픈했다. 새로운 조리법으로 뻔하지 않은 맛과 질감의 조화를 표현해내는 것을 즐기는 그의 메뉴엔 재료에 대한 깊은 이해 없인 만들 수 없는 재미있는 요리들이 포함되어 있다. 7가지 방법으로 조리한 토마토, 5가지 방식으로 만든 당근 디저트, 그리고 제주식 갈치 호박국을 자신만의 방식으로 재해석한 요리 등이 그러한 예다. 그의 요리 세계가 궁금하다면 예약 후 들러볼 것.",1 star
139,548161,황금콩밭,두부,02-313-2952,"마포구 마포대로 16길 9, Seoul, 04205, 대한민국",37.5509,126.9567,"['에어컨', '주차장']",₩,"100% 국내산 콩과 소금으로 매일 새벽 당일 판매할 두부를 만드는 두부 전문점. 황금콩밭의 두부는 진한 두유와 소량의 간수를 사용해 콩 특유의 고소하면서도 달달한 맛과 우유처럼 부드러운 식감을 자랑한다. 출판사를 운영하는 작가 출신의 윤태현 대표는 본인이 즐기는 건강한 음식을 주변 사람들과 나누고픈 마음에 손수 담근 청국장과 쌀과 누룩, 물 이외에는 아무것도 넣지 않은 전통 탁주도 함께 판매한다. 두부 전문점이지만 제주 무항생제 돼지고기 보쌈과 자연산 우럭찜도 이곳의 별미다.",bib
140,512043,유 유안,중식,02-6388-5500,"종로구 새문안로 97, 포시즌스 호텔 11층, Seoul, 03183, 대한민국",37.57049,126.97545,"['발렛파킹', '아주 좋은 와인 리스트', '에어컨', '주차장', '휠체어 가능']",₩₩₩₩,"모던 중국 패션의 절정을 찍었던 1920년대 상하이. 그 화려함을 모티브 삼아 디자인한 중식 전문점 유 유안은 비취색과 금색, 대리석의 은은하고 고급스러운 조화가 매력적인 곳이다. 입구를 지나면서 눈에 들어오는 오리 숙성고는 유 유안이 추구하는 요리의 콘셉트를 잘 보여준다. 광둥식 요리를 앞세우고 있지만, 중국 내 다른 지역의 특색 있는 음식도 함께 선보인다. 이곳의 인기 메뉴는 베이징 덕으로, 반 마리도 주문 가능하다. 주말 브런치도 인기를 끌고 있는데, 유 유안의 수준 높은 딤섬 요리를 맛볼 수 있다.",plate
141,565607,교양식사,바비큐,010-7601-4041,"용산구 이태원로 238, Seoul, 04400, 대한민국",37.53592,126.99994,"['발렛파킹', '카운터 테이블']",₩,"상호에서부터 궁금증을 유발하는 이곳은 이태원에 자리하고 있는 삿포로식 양갈비 전문점이다. 호주에서 10개월 미만의 양고기를 공수받아 어린 양 특유의 고소한 풍미와 부드러운 식감이 살아 있다. 기름기가 적고 고소한 프렌치 랙, 쫄깃한 갈빗살, 그리고 부드러운 알등심의 세 가지 부위를 맛볼 수 있다. 닭 육수를 베이스로 다양한 채소를 구워 곁들인 수프 카레와 향긋한 마늘밥 또한 꼭 먹어봐야 하는 메뉴다. 세련된 인테리어가 돋보이는 이곳은 다이닝 룸을 제외하면 10석 남짓의 바 좌석밖에 없기 때문에 예약은 필수다.",bib
142,511993,남포면옥,냉면,02-777-3131,"중구 을지로 3길 24, Seoul, 04522, 대한민국",37.567269,126.981609,[],₩,"남포면옥은 사람들의 발길이 끊기지 않는 오피스 빌딩 밀집 지역의 활기 넘치는 좁은 골목에 위치한 이북식 냉면집이다. 평양식 냉면, 어복쟁반, 전 요리를 전문으로 하는 남포면옥은 남녀노소를 불문하고 오랜 세월에 걸쳐 대중적인 사랑을 받아왔다. 늘 손님들로 분주한 분위기 속에서도 군더더기 없는 서비스와 한결같이 밝은 종업원들의 응대가 매력적인 남포면옥은 테이블식 좌석과 방석식 테이블의 룸으로 구성되어 있다.",bib
143,548091,랑빠스 81,프렌치,070-7779-8181,"마포구 동교로 30길 17-1, Seoul, 03985, 대한민국",37.56018,126.92521,"['에어컨', '카운터 테이블']",₩₩,"연남동의 한적한 골목길에 위치한 랑빠스 81은 2015년에 오픈한 프렌치 다이닝 바다. 프랑스어로 ‘막다른 골목’을 의미하는 이 레스토랑은 한국인에게는 다소 생소할 수 있는 샤르퀴트리를 직접 만들어 합리적인 가격에 제공한다. 샤르퀴트리는 프랑스인들이 즐겨 먹는 육가공 제품을 일컫는 말로, 다양한 종류의 햄과 소시지를 포함한다. 염장해 건조시켜야 하는 일부 제품은 6개월에서 1년 정도 숙성시키는데, 특유의 진한 감칠맛을 자랑한다. 한편, 제주도에서 직접 공수한 빈티지 가구가 레스토랑에 멋스러움을 더해준다.",plate
144,570673,피에르 가니에르,프렌치,02-317-7181,"중구 을지로 30, 롯데호텔 35층, Seoul, 04533, 대한민국",37.56529,126.98103,"['발렛파킹', '에어컨', '전망이 좋은', '주차장', '휠체어 가능']",₩₩₩₩,소공동 롯데 호텔 신관 최상층에 위치한 이곳은 프랑스 파리 출신의 세계적인 셰프 피에르 가니에르가 2008년 오픈한 프렌치 파인 다이닝 레스토랑이다. 고급 인테리어와 우아한 다이닝 공간을 자랑하는 이곳은 피에르 가니에르 셰프의 팀이 한국의 식재료를 바탕으로 만들어 내는 모던한 프랑스 요리를 선보이고 있다. 250여 종 이상의 고급 와인이 준비되어 있는 유리 와인 저장고와 모든 룸에서 내려다보이는 멋진 도심 경관은 시각적 즐거움도 충족시켜 준다. 정중하고 전문적인 서비스도 매력적이다.,plate
145,512022,스시조,일식,02-317-0373,"중구 소공로 106, 웨스틴 조선 호텔 20층, Seoul, 04533, 대한민국",37.56441,126.9797,"['발렛파킹', '에어컨', '좋은 사케 리스트', '주차장', '카운터 테이블', '휠체어 가능']",₩₩₩₩,"오랜 세월 동안 많은 스시 애호가들의 사랑을 받아온 스시조. 국내의 손꼽히는 스시 전문점 중 하나로 일본 정통 스시의 맛과 기술을 표방한다. 웨스틴조선 호텔 20층에 자리한 깔끔하고 우아한 분위기의 스시조에선 손님들에게 내는 훌륭한 음식에 걸맞은 정중한 서비스는 물론, 일식 요리와 함께 즐길 수 있는 사케도 종류별로 잘 갖춰져 있다. 서울 도심 경관이 한눈에 내려다보이는 다이닝 홀도 매력적이지만, 오붓하게 식사를 즐길 수 있는 프라이빗 룸도 그에 못지않다.",plate
146,511982,만족오향족발,족발,02-753-4755,"중구 서소문로 134-7, Seoul, 04514, 대한민국",37.56324,126.97598,[],₩,"예로부터 한국인들의 대중적인 사랑을 받아온 족발을 ‘최고의 맛으로 제공하자’는 일념하에 달려온 만족오향족발은 철저한 위생 관리는 물론, 중앙 공급 시스템과 통합 물류 시스템을 체계적으로 운영해 전 매장에서 균등한 품질의 족발을 제공한다. 국내 최초로 온족을 개발한 이곳은 묵묵히 한길을 걸어온 전문점답게 품질 만족도가 높은 편이다. 현재 세 곳의 직영점을 운영하고 있다.",bib
147,511961,진미식당,게장,02-3211-4468,"마포구 마포대로 186-6, Seoul, 04207, 대한민국",37.55055,126.95577,"['신발을 벗고 올라오세요', '에어컨']",₩₩,"간장게장 한 가지만을 자신 있게 선보이는 게장 전문점으로, 이곳에선 최상급의 서해안 꽃게만을 사용한다. 진미식당이 오랫동안 꾸준한 사랑을 받을 수 있었던 비법은 바로 재료의 품질과 변함없는 맛에 대한 고집이다. 그간 정치인과 연예인을 비롯해 이곳을 다녀간 수많은 유명 인사들의 자취와 세월의 흔적이 소박한 식당 곳곳에 남아 있다. 이곳은 당일 판매할 양만큼만 그때그때 준비하기 때문에 혹여 늦은 시간에 가면 동날 수도 있으니 가급적이면 예약 후 방문하기를 권한다.",plate
